chr	start	end	strand	transcript_id	gene_name	TSS
chr6	122513584	122529287	+	NM_015776	Mfap5	122513584
chr6	122553809	122564180	+	NM_009645	Aicda	122553809
chr6	122577792	122602444	-	NM_031159	Apobec1	122602444
chr6	122577792	122602444	-	NM_001134391	Apobec1	122602444
chr6	122605403	122610087	-	NM_008108	Gdf3	122610087
chr6	122626424	122630271	+	NM_139218	Dppa3	122626424
chr6	122707489	122714633	+	NM_001289831	Nanog	122707489
chr6	122707565	122714633	+	NM_001289830	Nanog	122707565
chr6	122707565	122714633	+	NM_001289828	Nanog	122707565
chr6	122707565	122714633	+	NM_028016	Nanog	122707565
chr6	122727809	122742745	-	NM_011401	Slc2a3	122742745
chr6	122820184	122845366	+	NM_021899	Foxj2	122820184
chr6	122831377	122831437	+	NR_106090	Mir7231	122831377
chr6	122847140	122856157	-	NM_009779	C3ar1	122856157
chr6	122874557	122888943	+	NM_026267	Necap1	122874557
chr6	122874557	122888943	+	NR_156733	Necap1	122874557
chr6	122921848	122934619	+	NM_199311	Clec4a1	122921848
chr6	122952515	122969878	+	NM_001204241	Clec4a3	122952515
chr6	122952644	122969878	+	NM_153197	Clec4a3	122952644
chr6	122990367	123024421	+	NM_001005860	Clec4a4	122990367
chr6	123049962	123071555	+	NM_027218	Clec4b1	123049962
chr6	123049962	123071555	+	NM_001190310	Clec4b1	123049962
chr6	123122690	123143999	+	NM_001170332	Clec4a2	123122690
chr6	123123316	123143999	+	NM_001170333	Clec4a2	123123316
chr6	123123316	123143999	+	NM_011999	Clec4a2	123123316
chr6	123173023	123204671	+	NM_001004159	Clec4b2	123173023
chr6	123229843	123247024	+	NM_001190321	Clec4n	123229843
chr6	123229843	123247024	+	NM_001190320	Clec4n	123229843
chr6	123229843	123247024	+	NM_020001	Clec4n	123229843
chr6	123262107	123275268	+	NM_010819	Clec4d	123262107
chr6	123262107	123275268	+	NM_001163161	Clec4d	123262107
chr6	123281789	123289871	-	NM_019948	Clec4e	123289871
chr6	123308333	123336537	+	NM_001104632	Vmn2r19	123308333
chr6	123385262	123418061	-	NM_001104634	Vmn2r20	123418061
chr6	123492508	123533406	-	NM_001104635	Vmn2r21	123533406
chr6	123609758	123650635	-	NM_001104637	Vmn2r22	123650635
chr6	123702821	123742239	+	NM_001104638	Vmn2r23	123702821
chr6	123778971	123816280	+	NM_001104639	Vmn2r24	123778971
chr6	123822814	123853190	-	NM_001104641	Vmn2r25	123853190
chr6	124024758	124062035	+	NM_019917	Vmn2r26	124024758
chr6	124191596	124231784	-	NM_001104642	Vmn2r27	124231784
chr6	124304651	124330527	+	NM_053094	Cd163	124304651
chr6	124304651	124330527	+	NM_001170395	Cd163	124304651
chr6	124347587	124357044	-	NR_164180	1700013D24Rik	124357044
chr6	124363282	124364486	-	NR_131162	1700027F06Rik	124364486
chr6	124396816	124415067	-	NM_001277805	Pex5	124415067
chr6	124396816	124414863	-	NM_001277330	Pex5	124414863
chr6	124396816	124415067	-	NM_008995	Pex5	124415067
chr6	124396816	124415067	-	NM_175933	Pex5	124415067
chr6	124396816	124415855	-	NM_001360570	Pex5	124415855
chr6	124430756	124464784	-	NM_153508	Clstn3	124464784
chr6	124430761	124462744	-	NM_001346656	Clstn3	124462744
chr6	124493113	124510643	+	NM_181344	C1rl	124493113
chr6	124512621	124523440	+	NM_023143	C1ra	124512621
chr6	124530344	124542359	-	NM_001097617	C1s1	124542359
chr6	124530344	124542321	-	NM_144938	C1s1	124542321
chr6	124570430	124581044	+	NM_001113356	C1rb	124570430
chr6	124624625	124636085	-	NM_173864	C1s2	124636085
chr6	124663104	124704716	+	NR_149320	Lpcat3	124663104
chr6	124663104	124704716	+	NM_145130	Lpcat3	124663104
chr6	124704370	124712178	-	NM_013536	Emg1	124712178
chr6	124712289	124716945	+	NM_007531	Phb2	124712289
chr6	124717914	124717985	-	NR_029554	Mir141	124717985
chr6	124718322	124718390	-	NR_029792	Mir200c	124718390
chr6	124720707	124733154	-	NM_013545	Ptpn6	124733154
chr6	124720707	124738709	-	NM_001077705	Ptpn6	124738709
chr6	124739184	124741069	-	NM_013535	Grcc10	124741069
chr6	124742544	124756487	-	NM_007881	Atn1	124756487
chr6	124760053	124769673	-	NM_013509	Eno2	124769673
chr6	124760053	124769673	-	NM_001302642	Eno2	124769673
chr6	124760053	124769673	-	NM_001355220	Eno2	124769673
chr6	124769869	124779727	-	NM_001302555	Lrrc23	124779727
chr6	124808661	124810616	+	NM_001306051	Spsb2	124808661
chr6	124808661	124810616	+	NM_001306050	Spsb2	124808661
chr6	124808885	124810616	+	NM_001306052	Spsb2	124808885
chr6	124808918	124810616	+	NM_001306053	Spsb2	124808918
chr6	124808918	124810616	+	NM_013539	Spsb2	124808918
chr6	124810586	124814158	-	NM_009415	Tpi1	124814158
chr6	124815019	124829484	-	NM_001326594	Usp5	124829484
chr6	124815019	124829484	-	NM_013700	Usp5	124829484
chr6	124830176	124833701	+	NM_013538	Cdca3	124830176
chr6	124834240	124840275	-	NM_013530	Gnb3	124840275
chr6	124841089	124857717	-	NR_163804	P3h3	124857717
chr6	124841089	124857717	-	NM_013534	P3h3	124857717
chr6	124841089	124857717	-	NR_163805	P3h3	124857717
chr6	124841089	124857717	-	NR_163806	P3h3	124857717
chr6	124858445	124863983	-	NM_013533	Gpr162	124863983
chr6	124858445	124863983	-	NM_001355257	Gpr162	124863983
chr6	124864693	124888200	-	NM_013488	Cd4	124888200
chr6	124904359	124911705	-	NM_008479	Lag3	124911705
chr6	124913675	124917946	-	NM_026988	Ptms	124917946
chr6	124916863	124925844	+	NR_152158	A230083G16Rik	124916863
chr6	124931388	124936149	+	NM_001170341	Mlf2	124931388
chr6	124931388	124936149	+	NM_145385	Mlf2	124931388
chr6	124958411	124965538	-	NM_001164089	Cops7a	124965538
chr6	124958807	124965538	-	NM_012003	Cops7a	124965538
chr6	124958807	124965538	-	NM_001355542	Cops7a	124965538
chr6	124958807	124965538	-	NM_001355541	Cops7a	124965538
chr6	124996720	125003097	+	NM_175696	Pianp	124996720
chr6	124998437	125003097	+	NM_001145927	Pianp	124998437
chr6	124998610	125003097	+	NM_001145926	Pianp	124998610
chr6	125009126	125037869	+	NM_001372424	Zfp384	125009126
chr6	125009238	125037870	+	NM_001252083	Zfp384	125009238
chr6	125009238	125037869	+	NM_001372422	Zfp384	125009238
chr6	125009238	125037869	+	NM_001372420	Zfp384	125009238
chr6	125009669	125037870	+	NM_175557	Zfp384	125009669
chr6	125010176	125049853	-	NR_130997	4930557K07Rik	125049853
chr6	125010381	125037870	+	NM_001347452	Zfp384	125010381
chr6	125039848	125049264	+	NM_133345	Ing4	125039848
chr6	125039848	125049265	+	NM_001368695	Ing4	125039848
chr6	125049927	125063265	+	NM_016845	Acrbp	125049927
chr6	125049927	125054193	+	NM_001127340	Acrbp	125049927
chr6	125067920	125084044	+	NM_001163269	Lpar5	125067920
chr6	125071335	125084044	+	NM_001163268	Lpar5	125071335
chr6	125095981	125130591	+	NM_001346610	Chd4	125095981
chr6	125096163	125130501	+	NM_145979	Chd4	125096163
chr6	125097024	125097086	+	NR_106012	Mir7045	125097024
chr6	125131883	125144753	+	NM_138747	Nop2	125131883
chr6	125145224	125161782	+	NR_126495	Iffo1	125145224
chr6	125145224	125161782	+	NM_001302779	Iffo1	125145224
chr6	125145224	125161782	+	NM_001039669	Iffo1	125145224
chr6	125145224	125161782	+	NM_001302778	Iffo1	125145224
chr6	125145224	125161782	+	NM_178787	Iffo1	125145224
chr6	125161852	125166467	-	NM_001289726	Gapdh	125166467
chr6	125161852	125165773	-	NM_008084	Gapdh	125165773
chr6	125168007	125191586	-	NM_146171	Ncapd2	125191586
chr6	125186361	125186431	-	NR_028517	Scarna10	125186431
chr6	125192200	125194392	+	NM_025595	Mrpl51	125192200
chr6	125195792	125195878	+	NR_037281	Mir3098	125195792
chr6	125215581	125222306	+	NM_009496	Vamp1	125215581
chr6	125215581	125222306	+	NM_001080557	Vamp1	125215581
chr6	125224212	125231860	-	NM_145391	Tapbpl	125231860
chr6	125231269	125239934	+	NR_015604	E130112N10Rik	125231269
chr6	125232622	125237027	-	NM_001042564	Cd27	125237027
chr6	125232622	125237027	-	NM_001286753	Cd27	125237027
chr6	125232622	125237027	-	NM_001033126	Cd27	125237027
chr6	125234684	125234812	-	NR_106193	Mir8113	125234812
chr6	125265525	125273777	+	NR_015527	4930417O13Rik	125265525
chr6	125278270	125286081	-	NM_009446	Tuba3a	125286081
chr6	125306571	125313885	-	NM_010736	Ltbr	125313885
chr6	125321340	125344942	+	NM_011324	Scnn1a	125321340
chr6	125349723	125362483	+	NM_011609	Tnfrsf1a	125349723
chr6	125362651	125380504	-	NM_198604	Plekhg6	125380504
chr6	125460266	125494760	-	NM_007657	Cd9	125494760
chr6	125552948	125686679	+	NM_011708	Vwf	125552948
chr6	125690419	126040128	+	NM_153589	Ano2	125690419
chr6	125690619	126040128	+	NM_001364562	Ano2	125690619
chr6	125711188	126040128	+	NM_001364563	Ano2	125711188
chr6	126101412	126164960	-	NM_001164035	Ntf3	126164960
chr6	126101412	126166744	-	NM_001164034	Ntf3	126166744
chr6	126101412	126166744	-	NM_008742	Ntf3	126166744
chr6	126286649	126328686	-	NR_045480	Gm10415	126328686
chr6	126532551	126535555	-	NM_145983	Kcna5	126535555
chr6	126636463	126645801	-	NM_010595	Kcna1	126645801
chr6	126708329	126740674	-	NM_013568	Kcna6	126740674
chr6	126821863	126849144	-	NM_025358	Ndufa9	126849144
chr6	126853098	126874308	+	NM_009650	Akap3	126853098
chr6	126876199	126921839	-	NM_207210	Dyrk4	126921839
chr6	126923416	126939587	-	NM_001347455	Rad51ap1	126939587
chr6	126923416	126939587	-	NM_009013	Rad51ap1	126939587
chr6	126939966	126975704	+	NM_138594	D6Wsu163e	126939966
chr6	127015542	127024718	+	NM_010204	Fgf6	127015542
chr6	127072902	127082296	+	NM_022657	Fgf23	127072902
chr6	127085116	127109552	-	NM_177003	Tigar	127109552
chr6	127125709	127151048	-	NM_009829	Ccnd2	127151048
chr6	127149389	127212419	+	NR_040274	9330179D12Rik	127149389
chr6	127149626	127212419	+	NR_040275	9330179D12Rik	127149626
chr6	127149626	127212419	+	NR_040273	9330179D12Rik	127149626
chr6	127296186	127307967	-	NR_073373	Gm38404	127307967
chr6	127446840	127494261	+	NM_001346513	Parp11	127446840
chr6	127453627	127494261	+	NM_001346512	Parp11	127453627
chr6	127453627	127494261	+	NM_001362187	Parp11	127453627
chr6	127453627	127494261	+	NM_001362186	Parp11	127453627
chr6	127453627	127494261	+	NM_181402	Parp11	127453627
chr6	127561336	127674234	+	NM_001368877	Cracr2a	127561336
chr6	127561336	127631002	+	NM_001033464	Cracr2a	127561336
chr6	127689009	127769159	-	NM_201371	Prmt8	127769159
chr6	127689009	127769155	-	NR_157230	Prmt8	127769155
chr6	127776083	127778665	-	NR_153846	4921513H07Rik	127778665
chr6	127788084	127788143	-	NR_106092	Mir7233	127788143
chr6	127887622	127953031	+	NM_026743	Tspan11	127887622
chr6	127961396	128143578	-	NM_175414	Tspan9	128143578
chr6	127961396	128143578	-	NM_001356301	Tspan9	128143578
chr6	128169700	128183803	-	NR_077223	9330102E08Rik	128183803
chr6	128227143	128300813	-	NM_011567	Tead4	128300813
chr6	128227143	128300813	-	NM_001080979	Tead4	128300813
chr6	128321161	128355851	-	NM_011657	Tulp3	128355851
chr6	128357000	128362911	-	NM_001326587	Rhno1	128362911
chr6	128357000	128362822	-	NM_001326586	Rhno1	128362822
chr6	128357000	128362911	-	NM_001326585	Rhno1	128362911
chr6	128357000	128362822	-	NM_001326583	Rhno1	128362822
chr6	128362994	128375886	+	NM_008021	Foxm1	128362994
chr6	128375510	128385144	+	NM_027697	Tex52	128375510
chr6	128399766	128408935	+	NM_001162858	Nrip2	128399766
chr6	128399766	128408935	+	NM_021717	Nrip2	128399766
chr6	128409444	128424910	-	NM_133927	Itfg2	128424910
chr6	128430105	128438656	-	NM_010219	Fkbp4	128438656
chr6	128438757	128503281	+	NR_028593	Gm10069	128438757
chr6	128438757	128475845	+	NR_028592	Gm10069	128438757
chr6	128483567	128526720	-	NM_007376	Pzp	128526720
chr6	128539822	128581606	-	NM_001001179	A2ml1	128581606
chr6	128609227	128622934	-	NM_001159902	Klrb1a	128622934
chr6	128609227	128622934	-	NM_010737	Klrb1a	128622934
chr6	128662385	128677374	+	NM_053165	Clec2h	128662385
chr6	128706096	128723097	-	NM_001099918	Klrb1	128723097
chr6	128778485	128788641	-	NM_008527	Klrb1c	128788641
chr6	128778485	128788641	-	NM_001159904	Klrb1c	128788641
chr6	128813706	128826308	-	NM_001364615	Klrb1b	128826308
chr6	128813706	128826315	-	NM_030599	Klrb1b	128826315
chr6	128848044	128891124	-	NM_001254946	BC035044	128891124
chr6	128887587	128898167	+	NM_001289706	Clec2i	128887587
chr6	128887587	128898167	+	NM_001289708	Clec2i	128887587
chr6	128887587	128898167	+	NM_001289707	Clec2i	128887587
chr6	128887587	128898167	+	NM_020257	Clec2i	128887587
chr6	128931793	128931845	-	NR_106107_2	Mir7649	128931845
chr6	128934381	128984707	+	NM_027562	Clec2g	128934381
chr6	128952353	128975029	-	NR_045009	Gm15987	128975029
chr6	128971160	128984707	+	NM_001316752	Clec2g	128971160
chr6	128971160	128984707	+	NM_001168224	Clec2g	128971160
chr6	128971160	128984707	+	NM_001168223	Clec2g	128971160
chr6	128974840	128974895	-	NR_106107	Mir7649	128974895
chr6	128992961	129006647	+	NR_015455	BC064078	128992961
chr6	129014112	129020527	+	NM_001277202	Clec2f	129014112
chr6	129045901	129057471	+	NR_024262	Klrb1f	129045901
chr6	129045901	129057471	+	NM_153094	Klrb1f	129045901
chr6	129045901	129057471	+	NR_024263	Klrb1f	129045901
chr6	129091816	129100903	-	NM_153506	Clec2e	129100903
chr6	129116518	129129446	+	NR_073569	Klrb1-ps1	129116518
chr6	129180615	129186535	+	NM_053109	Clec2d	129180615
chr6	129232623	129238045	-	NR_040265	2310001H17Rik	129238045
chr6	129232623	129238482	-	NR_040266	2310001H17Rik	129238482
chr6	129232623	129238482	-	NR_040268	2310001H17Rik	129238482
chr6	129267324	129275369	-	NM_001033122	Cd69	129275369
chr6	129322165	129331781	-	NM_199034	Clec2m	129331781
chr6	129350244	129365303	+	NM_177686	Clec12a	129350244
chr6	129375513	129385503	-	NM_027709	Clec12b	129385503
chr6	129375513	129385874	-	NM_001204223	Clec12b	129385874
chr6	129397297	129405413	+	NM_001204253	Clec1b	129397297
chr6	129397297	129405413	+	NM_001204239	Clec1b	129397297
chr6	129397297	129405413	+	NM_019985	Clec1b	129397297
chr6	129408862	129424764	+	NM_172732	Clec9a	129408862
chr6	129408862	129424764	+	NM_001205365	Clec9a	129408862
chr6	129408862	129424764	+	NM_001205364	Clec9a	129408862
chr6	129408862	129424764	+	NM_001205363	Clec9a	129408862
chr6	129426684	129452000	-	NM_175526	Clec1a	129452000
chr6	129426684	129452000	-	NM_001347475	Clec1a	129452000
chr6	129461591	129472785	-	NM_001309637	Clec7a	129472785
chr6	129461591	129472785	-	NM_020008	Clec7a	129472785
chr6	129461591	129472779	-	NR_132130	Clec7a	129472779
chr6	129485247	129507165	-	NM_138648	Olr1	129507165
chr6	129485248	129507165	-	NM_001301096	Olr1	129507165
chr6	129485248	129507165	-	NM_001301094	Olr1	129507165
chr6	129512557	129519227	+	NM_001081186	Tmem52b	129512557
chr6	129531947	129533284	-	NR_045270	1700101I11Rik	129533284
chr6	129533192	129542331	+	NM_020590	Gabarapl1	129533192
chr6	129578286	129585827	+	NM_153590	Klre1	129578286
chr6	129591810	129598775	+	NM_010654	Klrd1	129591810
chr6	129610323	129623864	-	NM_001286018	Klrk1	129623864
chr6	129610323	129622683	-	NM_033078	Klrk1	129622683
chr6	129610323	129623864	-	NM_001083322	Klrk1	129623864
chr6	129639085	129643288	-	NM_021378	Klrc3	129643288
chr6	129656346	129660596	-	NM_001098669	Klrc2	129660596
chr6	129656371	129660556	-	NM_010653	Klrc2	129660556
chr6	129666016	129678973	-	NM_001288664	Klrc1	129678973
chr6	129666016	129678973	-	NM_010652	Klrc1	129678973
chr6	129666016	129678973	-	NM_001136068	Klrc1	129678973
chr6	129691535	129691643	+	NR_030447	Mir680-1	129691535
chr6	129697218	129717132	-	NM_001012520	Klri1	129717132
chr6	129729041	129740484	-	NM_177155	Klri2	129740484
chr6	129766568	129784270	-	NM_001356340	Klrh1	129784270
chr6	129766568	129784270	-	NM_001014997	Klrh1	129784270
chr6	129831154	129876672	-	NM_133203	Klra17	129876672
chr6	129898992	129913224	-	NM_008463	Klra5	129913224
chr6	129972082	130380808	-	NM_053152	Klra22	130380808
chr6	129972093	130380662	-	NM_013793	Klra15	130380662
chr6	130013033	130026954	-	NM_008464	Klra6	130026954
chr6	130013034	130026960	-	NM_053154	Klra19	130026960
chr6	130043745	130067258	-	NM_053153	Klra18	130067258
chr6	130044017	130067271	-	NM_001252577	Klra4	130067271
chr6	130044017	130067271	-	NM_010649	Klra4	130067271
chr6	130044024	130306481	-	NM_010646	Klra12	130306481
chr6	130115219	130129879	-	NM_053151	Klra21	130129879
chr6	130115226	130129898	-	NM_001101620	Klra8	130129898
chr6	130115227	130129835	-	NM_010650	Klra8	130129835
chr6	130149106	130160748	-	NR_104105	Klra14-ps	130160748
chr6	130149106	130160748	-	NR_104106	Klra14-ps	130160748
chr6	130178682	130193112	-	NM_010651	Klra9	130193112
chr6	130218605	130231687	-	NM_014194	Klra7	130231687
chr6	130218831	130233322	-	NM_001110323	Klra7	130233322
chr6	130269194	130281928	-	NM_008459	Klra10	130281928
chr6	130291161	130306432	-	NR_033451	Klra13-ps	130306432
chr6	130291161	130308361	-	NM_024470	Klra23	130308361
chr6	130323289	130337626	-	NM_001289604	Klra3	130337626
chr6	130323289	130337626	-	NM_010648	Klra3	130337626
chr6	130323289	130337626	-	NM_001289605	Klra3	130337626
chr6	130363918	130386874	-	NM_016659	Klra1	130386874
chr6	131219235	131247362	-	NM_008462	Klra2	131247362
chr6	131219235	131247362	-	NM_001170851	Klra2	131247362
chr6	131284389	131293244	-	NM_025564	Magohb	131293244
chr6	131284389	131293244	-	NM_001327860	Magohb	131293244
chr6	131299144	131313827	-	NM_172891	Styk1	131313827
chr6	131364858	131388450	-	NM_011733	Ybx3	131388450
chr6	131364858	131388450	-	NM_139117	Ybx3	131388450
chr6	131486406	131491493	+	NM_001347484	LOC102638913	131486406
chr6	131543762	131553757	+	NM_001244628	5430401F13Rik	131543762
chr6	131629892	131630830	-	NM_199156	Tas2r130	131630830
chr6	131659118	131660149	-	NM_199154	Tas2r107	131660149
chr6	131677960	131678886	-	NM_207016	Tas2r106	131678886
chr6	131684836	131685744	-	NM_207011	Tas2r104	131685744
chr6	131686561	131687463	-	NM_020501	Tas2r105	131687463
chr6	131689134	131690063	-	NM_207019	Tas2r114	131690063
chr6	132114221	132364135	-	NM_053251	Gm4736	132364135
chr6	132206795	132210521	-	NM_198669	Prb1	132210521
chr6	132311590	132314743	-	NM_001024705	Prpmp5	132314743
chr6	132361105	132364134	-	NM_001177588	Gm8882	132364134
chr6	132569842	132572401	+	NM_011174	Prh1	132569842
chr6	132595911	132600702	+	NM_031499	Prp2	132595911
chr6	132625111	132627511	-	NM_001142969	A630073D07Rik	132627511
chr6	132656957	132657844	+	NM_207023	Tas2r120	132656957
chr6	132700090	132701007	-	NM_207024	Tas2r121	132701007
chr6	132710999	132711928	-	NM_001039128	Tas2r122	132711928
chr6	132737054	132737986	-	NM_207020	Tas2r115	132737986
chr6	132754730	132755659	+	NM_207026	Tas2r124	132754730
chr6	132762131	132763174	+	NM_199153	Tas2r102	132762131
chr6	132777179	132778162	-	NM_181276	Tas2r136	132778162
chr6	132802901	132803893	+	NM_207021	Tas2r117	132802901
chr6	132847142	132848143	+	NM_207025	Tas2r123	132847142
chr6	132855438	132856355	+	NM_053212	Tas2r116	132855438
chr6	132868008	132869009	+	NM_199155	Tas2r110	132868008
chr6	132893011	132893940	+	NM_207018	Tas2r113	132893011
chr6	132909651	132910586	+	NM_207027	Tas2r125	132909651
chr6	132951102	132952064	+	NM_207029	Tas2r129	132951102
chr6	132956912	132957844	-	NM_207030	Tas2r131	132957844
chr6	132980015	132980965	-	NM_207017	Tas2r109	132980965
chr6	133036163	133037101	-	NM_053211	Tas2r103	133037101
chr6	133054855	133055793	-	NM_021562	Tas2r140	133055793
chr6	133105239	133110899	+	NM_001271583	Smim10l1	133105239
chr6	133105239	133110899	+	NM_001271582	Smim10l1	133105239
chr6	133105239	133110899	+	NR_073368	Smim10l1	133105239
chr6	133105239	133107750	+	NM_001163445	Smim10l1	133105239
chr6	133292216	133295790	+	NM_027784	5530400C23Rik	133292216
chr6	133529189	133532762	+	NM_001185040	Gm5885	133529189
chr6	133763998	133767408	-	NR_111985	Gm5886	133767408
chr6	133763998	133767408	-	NM_001177652	Gm5886	133767408
chr6	133849855	133853667	-	NM_010594	Kap	133853667
chr6	134035700	134270147	+	NM_001303102	Etv6	134035700
chr6	134035700	134270147	+	NM_007961	Etv6	134035700
chr6	134308951	134403415	-	NR_153848	4933406J09Rik	134403415
chr6	134396329	134438724	+	NM_025778	Bcl2l14	134396329
chr6	134414428	134438724	+	NM_001355686	Bcl2l14	134414428
chr6	134446478	134566913	-	NM_008514	Lrp6	134566913
chr6	134609207	134632488	-	NM_026345	Mansc1	134632488
chr6	134639512	134711184	+	NM_001170479	Borcs5	134639512
chr6	134640940	134711184	+	NM_026371	Borcs5	134640940
chr6	134715468	134792628	-	NM_130447	Dusp16	134792628
chr6	134715468	134792628	-	NM_001048054	Dusp16	134792628
chr6	134792360	134821420	+	NR_151454	1700055D16Rik	134792360
chr6	134795650	134821420	+	NR_151455	1700055D16Rik	134795650
chr6	134830199	134857883	+	NM_177687	Crebl2	134830199
chr6	134869092	134897825	-	NM_001167695	Gpr19	134897825
chr6	134869092	134897825	-	NM_001167696	Gpr19	134897825
chr6	134869092	134897925	-	NM_001167694	Gpr19	134897925
chr6	134869092	134897925	-	NM_001167700	Gpr19	134897925
chr6	134869092	134898194	-	NM_001362050	Gpr19	134898194
chr6	134869092	134887785	-	NM_001362049	Gpr19	134887785
chr6	134869092	134898194	-	NM_001362051	Gpr19	134898194
